record_id,timestamp,device_id,employee_id,department,shift,scheduled_start,scheduled_end,event_type,fingerprint_id,fingerprint_match,authentication_time_ms,attempt_number,failed_attempt_count_session,enrollment_status,is_late,is_early_exit,device_status,device_health_score,wifi_rssi_dbm,system_uptime_hr,database_sync_status,alert_type,date,hour,day_of_week,is_weekend,week_of_year,match_success,is_multi_attempt,is_unauthorized,auth_time_zscore,is_device_healthy,is_weak_signal,has_alert,is_sync_failed,checkin_time_zscore,is_unusual_checkin_time,usual_device,is_device_mismatch,prev_event_time,minutes_since_last_event,is_rapid_repeat,anomaly_score
7396,2026-07-01 14:29:42,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,500.8,1,1,Not Applicable,No,No,ONLINE,94.0,-56.5,35.495,SYNCED,Unknown Fingerprint,2026-07-01,14,Wednesday,False,27,0,0,0,1.3048229890189702,1,0,1,0,,0,,0,2026-07-01 14:24:38,5.066666666666666,0,1
7402,2026-07-01 18:47:38,GATE-02,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,774.0,1,0,Not Applicable,No,No,ONLINE,94.0,-53.0,39.794,SYNCED,Unknown Fingerprint,2026-07-01,18,Wednesday,False,27,0,0,1,4.074011418049244,1,0,1,0,,0,,0,2026-07-01 14:29:42,257.93333333333334,0,2
7406,2026-07-01 19:35:03,GATE-01,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,516.5,1,0,Not Applicable,No,No,ONLINE,92.2,-49.6,40.584,SYNCED,Unknown Fingerprint,2026-07-01,19,Wednesday,False,27,0,0,1,1.3227258705926297,1,0,1,0,,0,,0,2026-07-01 18:47:38,47.416666666666664,0,2
7423,2026-07-01 22:05:02,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,658.0,1,1,Not Applicable,No,No,ONLINE,94.4,-56.6,43.084,SYNCED,Unknown Fingerprint,2026-07-01,22,Wednesday,False,27,0,0,0,2.898221309090562,1,0,1,0,,0,,0,2026-07-01 19:35:03,149.98333333333332,0,1
7435,2026-07-01 22:13:54,GATE-03,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,467.8,1,1,Not Applicable,No,No,ONLINE,92.3,-71.3,43.232,SYNCED,Unknown Fingerprint,2026-07-01,22,Wednesday,False,27,0,0,0,0.884807413607557,1,1,1,0,,0,,0,2026-07-01 22:05:02,8.866666666666667,0,2
7440,2026-07-01 22:15:23,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,603.5,1,1,Not Applicable,No,No,ONLINE,91.3,-56.3,43.257,SYNCED,Unknown Fingerprint,2026-07-01,22,Wednesday,False,27,0,0,0,2.345802680312561,1,0,1,0,,0,,0,2026-07-01 22:13:54,1.4833333333333334,1,2
7441,2026-07-01 22:15:29,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,395.4,2,2,Not Applicable,No,No,ONLINE,93.0,-64.4,43.258,SYNCED,Unknown Fingerprint,2026-07-01,22,Wednesday,False,27,0,1,0,0.23647576932720266,1,0,1,0,,0,,0,2026-07-01 22:15:23,0.1,1,3
7450,2026-07-01 22:40:40,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,653.0,1,1,Not Applicable,No,No,ONLINE,95.9,-46.9,43.678,SYNCED,Unknown Fingerprint,2026-07-01,22,Wednesday,False,27,0,0,0,2.61605591347089,1,0,1,0,,0,,0,2026-07-01 22:15:29,25.183333333333334,0,1
7452,2026-07-02 05:28:16,GATE-01,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,640.9,1,1,Not Applicable,No,No,ONLINE,93.4,-50.2,50.471,SYNCED,Unknown Fingerprint,2026-07-02,5,Thursday,False,27,0,0,0,2.5014090745051245,1,0,1,0,,0,,0,2026-07-01 22:40:40,407.6,0,1
7457,2026-07-02 05:37:20,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,338.7,1,1,Not Applicable,No,No,ONLINE,92.5,-59.5,50.622,SYNCED,Unknown Fingerprint,2026-07-02,5,Thursday,False,27,0,0,0,-0.3382423270344974,1,0,1,0,,0,,0,2026-07-02 05:28:16,9.066666666666666,0,1
7458,2026-07-02 05:37:23,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,559.0,2,2,Not Applicable,No,No,ONLINE,94.3,-62.0,50.623,SYNCED,Unknown Fingerprint,2026-07-02,5,Thursday,False,27,0,1,0,1.8947452678241015,1,0,1,0,,0,,0,2026-07-02 05:37:20,0.05,1,3
7460,2026-07-02 05:39:50,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,288.0,1,1,Not Applicable,No,No,ONLINE,92.8,-63.1,50.664,SYNCED,Unknown Fingerprint,2026-07-02,5,Thursday,False,27,0,0,0,-0.8521436936224727,1,0,1,0,,0,,0,2026-07-02 05:37:23,2.45,0,1
7466,2026-07-02 05:52:36,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,382.2,1,1,Not Applicable,No,No,ONLINE,93.9,-64.1,50.877,SYNCED,Unknown Fingerprint,2026-07-02,5,Thursday,False,27,0,0,0,0.10267896382500802,1,0,1,0,,0,,0,2026-07-02 05:39:50,12.766666666666667,0,1
7483,2026-07-02 06:10:18,GATE-01,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,467.2,1,1,Not Applicable,No,No,ONLINE,94.8,-47.8,51.172,SYNCED,Unknown Fingerprint,2026-07-02,6,Thursday,False,27,0,0,0,0.8556110638974045,1,0,1,0,,0,,0,2026-07-02 05:52:36,17.7,0,1
7487,2026-07-02 06:27:25,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,555.5,1,1,Not Applicable,No,No,ONLINE,92.9,-64.2,51.457,SYNCED,Unknown Fingerprint,2026-07-02,6,Thursday,False,27,0,0,0,1.8592688421227619,1,0,1,0,,0,,0,2026-07-02 06:10:18,17.116666666666667,0,1
7492,2026-07-02 06:54:04,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,620.8,1,1,Not Applicable,No,No,ONLINE,93.2,-54.9,51.901,SYNCED,Unknown Fingerprint,2026-07-02,6,Thursday,False,27,0,0,0,2.5211575844934675,1,0,1,0,,0,,0,2026-07-02 06:27:25,26.65,0,1
7493,2026-07-02 06:54:08,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,430.9,2,2,Not Applicable,No,No,ONLINE,95.0,-50.7,51.902,SYNCED,Unknown Fingerprint,2026-07-02,6,Thursday,False,27,0,1,0,0.5963080871550749,1,0,1,0,,0,,0,2026-07-02 06:54:04,0.06666666666666667,1,3
7495,2026-07-02 07:58:19,GATE-02,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,644.9,1,0,Not Applicable,No,No,ONLINE,94.6,-59.5,52.972,SYNCED,Unknown Fingerprint,2026-07-02,7,Thursday,False,27,0,0,1,2.7654381157512624,1,0,1,0,,0,,0,2026-07-02 06:54:08,64.18333333333334,0,2
7500,2026-07-02 09:39:31,GATE-01,UNVERIFIED,Unknown,Unknown,09:30:00,18:30:00,Check-In/Out Attempt,0,No,354.2,1,1,Not Applicable,No,No,ONLINE,92.0,-46.5,54.659,SYNCED,Unknown Fingerprint,2026-07-02,9,Thursday,False,27,0,0,0,-0.21505776280767525,1,0,1,0,,0,,0,2026-07-02 07:58:19,101.2,0,1
7503,2026-07-02 13:35:45,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,405.9,1,1,Not Applicable,No,No,ONLINE,94.4,-63.5,58.596,SYNCED,Unknown Fingerprint,2026-07-02,13,Thursday,False,27,0,0,0,0.3429050464312212,1,0,1,0,,0,,0,2026-07-02 09:39:31,236.23333333333332,0,1
7514,2026-07-02 13:57:13,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,268.3,1,1,Not Applicable,No,No,ONLINE,94.7,-55.0,58.954,SYNCED,Unknown Fingerprint,2026-07-02,13,Thursday,False,27,0,0,0,-1.0518252897128693,1,0,1,0,,0,,0,2026-07-02 13:35:45,21.466666666666665,0,1
7529,2026-07-02 14:14:31,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,757.8,1,1,Not Applicable,No,No,ONLINE,94.6,-54.8,59.242,SYNCED,Unknown Fingerprint,2026-07-02,14,Thursday,False,27,0,0,0,3.909806247660186,1,0,1,0,,0,,0,2026-07-02 13:57:13,17.3,0,1
7532,2026-07-02 14:20:55,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,306.7,1,1,Not Applicable,No,No,ONLINE,93.0,-60.0,59.349,SYNCED,Unknown Fingerprint,2026-07-02,14,Thursday,False,27,0,0,0,-0.6625982191610301,1,0,1,0,,0,,0,2026-07-02 14:14:31,6.4,0,1
7540,2026-07-02 18:21:12,GATE-01,UNVERIFIED,Unknown,Unknown,09:30:00,18:30:00,Check-In/Out Attempt,0,No,553.5,1,1,Not Applicable,No,No,ONLINE,92.9,-46.5,63.354,SYNCED,Unknown Fingerprint,2026-07-02,18,Thursday,False,27,0,0,0,1.6732988492482752,1,0,1,0,,0,,0,2026-07-02 14:20:55,240.28333333333333,0,1
7547,2026-07-02 21:41:55,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,346.8,1,1,Not Applicable,No,No,ONLINE,91.8,-61.8,66.699,SYNCED,Unknown Fingerprint,2026-07-02,21,Thursday,False,27,0,0,0,-0.25613974183996857,1,0,1,0,,0,,0,2026-07-02 18:21:12,200.71666666666667,0,1
7551,2026-07-02 21:47:05,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,592.5,1,1,Not Applicable,No,No,ONLINE,92.1,-61.4,66.785,SYNCED,Unknown Fingerprint,2026-07-02,21,Thursday,False,27,0,0,0,2.2343053423940655,1,0,1,0,,0,,0,2026-07-02 21:41:55,5.166666666666667,0,1
7554,2026-07-02 21:50:03,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,660.0,1,1,Not Applicable,No,No,ONLINE,93.0,-48.1,66.834,SYNCED,Unknown Fingerprint,2026-07-02,21,Thursday,False,27,0,0,0,2.6823805310543904,1,0,1,0,,0,,0,2026-07-02 21:47:05,2.966666666666667,0,1
7556,2026-07-02 21:51:21,GATE-03,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,453.4,1,1,Not Applicable,No,No,ONLINE,91.2,-68.6,66.856,SYNCED,Unknown Fingerprint,2026-07-02,21,Thursday,False,27,0,0,0,0.741913669505135,1,0,1,0,,0,,0,2026-07-02 21:50:03,1.3,1,2
7567,2026-07-02 21:58:35,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,383.3,1,1,Not Applicable,No,No,ONLINE,93.3,-55.8,66.977,SYNCED,Unknown Fingerprint,2026-07-02,21,Thursday,False,27,0,0,0,0.11382869761685781,1,0,1,0,,0,,0,2026-07-02 21:51:21,7.233333333333333,0,1
7569,2026-07-02 22:02:20,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,284.5,1,1,Not Applicable,No,No,ONLINE,93.6,-54.4,67.039,FAILED,Sync Failure,2026-07-02,22,Thursday,False,27,0,0,0,-0.8876201193238121,1,0,1,1,,0,,0,2026-07-02 21:58:35,3.75,0,2
7578,2026-07-02 22:07:33,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,704.9,1,1,Not Applicable,No,No,ONLINE,94.3,-56.4,67.126,SYNCED,Unknown Fingerprint,2026-07-02,22,Thursday,False,27,0,0,0,3.3736054134885114,1,0,1,0,,0,,0,2026-07-02 22:02:20,5.216666666666667,0,1
7579,2026-07-02 22:07:38,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,649.9,2,2,Not Applicable,No,No,ONLINE,91.8,-52.1,67.127,SYNCED,Unknown Fingerprint,2026-07-02,22,Thursday,False,27,0,1,0,2.8161187238960332,1,0,1,0,,0,,0,2026-07-02 22:07:33,0.08333333333333333,1,3
7582,2026-07-02 22:11:04,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,628.6,1,1,Not Applicable,No,No,ONLINE,93.7,-51.3,67.185,SYNCED,Unknown Fingerprint,2026-07-02,22,Thursday,False,27,0,0,0,2.6002193331993104,1,0,1,0,,0,,0,2026-07-02 22:07:38,3.433333333333333,0,1
7591,2026-07-02 22:30:06,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,563.1,1,1,Not Applicable,No,No,ONLINE,92.5,-51.8,67.502,SYNCED,Unknown Fingerprint,2026-07-02,22,Thursday,False,27,0,0,0,1.764258324791362,1,0,1,0,,0,,0,2026-07-02 22:11:04,19.033333333333335,0,1
7592,2026-07-02 22:30:11,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,537.5,2,2,Not Applicable,No,No,ONLINE,93.8,-49.7,67.503,SYNCED,Unknown Fingerprint,2026-07-02,22,Thursday,False,27,0,1,0,1.5216997233431313,1,0,1,0,,0,,0,2026-07-02 22:30:06,0.08333333333333333,1,3
7594,2026-07-03 00:38:16,GATE-02,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,526.9,1,0,Not Applicable,No,No,ONLINE,93.0,-56.7,69.638,SYNCED,Unknown Fingerprint,2026-07-03,0,Friday,False,27,0,0,1,1.569375763534673,1,0,1,0,,0,,0,2026-07-02 22:30:11,128.08333333333334,0,2
7595,2026-07-03 01:24:17,GATE-01,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,620.8,1,0,Not Applicable,No,No,ONLINE,91.8,-51.4,70.405,SYNCED,Unknown Fingerprint,2026-07-03,1,Friday,False,27,0,0,1,2.310962672586787,1,0,1,0,,0,,0,2026-07-03 00:38:16,46.016666666666666,0,2
7596,2026-07-03 05:34:20,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,591.4,1,1,Not Applicable,No,No,ONLINE,93.3,-52.9,74.572,SYNCED,Unknown Fingerprint,2026-07-03,5,Friday,False,27,0,0,0,2.2231556086022155,1,0,1,0,,0,,0,2026-07-03 01:24:17,250.05,0,1
7621,2026-07-03 06:11:54,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,489.1,1,1,Not Applicable,No,No,ONLINE,91.2,-60.1,75.198,SYNCED,Unknown Fingerprint,2026-07-03,6,Friday,False,27,0,0,0,1.1862303659602067,1,0,1,0,,0,,0,2026-07-03 05:34:20,37.56666666666667,0,1
7623,2026-07-03 06:15:20,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,565.8,1,1,Not Applicable,No,No,ONLINE,92.7,-61.1,75.256,SYNCED,Unknown Fingerprint,2026-07-03,6,Friday,False,27,0,0,0,1.9636708949009893,1,0,1,0,,0,,0,2026-07-03 06:11:54,3.433333333333333,0,1
7626,2026-07-03 06:19:15,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,526.5,1,1,Not Applicable,No,No,ONLINE,93.8,-59.2,75.321,SYNCED,Unknown Fingerprint,2026-07-03,6,Friday,False,27,0,0,0,1.5653213148830918,1,0,1,0,,0,,0,2026-07-03 06:15:20,3.9166666666666665,0,1
7628,2026-07-03 06:24:17,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,483.8,1,1,Not Applicable,No,No,ONLINE,92.4,-59.9,75.405,SYNCED,Unknown Fingerprint,2026-07-03,6,Friday,False,27,0,0,0,1.1325089213267496,1,0,1,0,,0,,0,2026-07-03 06:19:15,5.033333333333333,0,1
7630,2026-07-03 06:26:58,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,697.3,1,1,Not Applicable,No,No,ONLINE,93.1,-54.3,75.45,SYNCED,Unknown Fingerprint,2026-07-03,6,Friday,False,27,0,0,0,3.2965708891084597,1,0,1,0,,0,,0,2026-07-03 06:24:17,2.683333333333333,0,1
7635,2026-07-03 09:21:56,GATE-01,UNVERIFIED,Unknown,Unknown,09:30:00,18:30:00,Check-In/Out Attempt,0,No,307.0,1,1,Not Applicable,No,No,ONLINE,93.7,-47.7,78.366,SYNCED,Unknown Fingerprint,2026-07-03,9,Friday,False,27,0,0,0,-0.66227518422785,1,0,1,0,,0,,0,2026-07-03 06:26:58,174.96666666666667,0,1
7642,2026-07-03 13:31:57,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,552.1,1,1,Not Applicable,No,No,ONLINE,91.0,-56.7,82.533,SYNCED,Unknown Fingerprint,2026-07-03,13,Friday,False,27,0,0,0,1.8248060285843182,1,0,1,0,,0,,0,2026-07-03 09:21:56,250.01666666666668,0,1
7644,2026-07-03 13:37:25,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,498.2,1,1,Not Applicable,No,No,ONLINE,92.3,-57.8,82.624,SYNCED,Unknown Fingerprint,2026-07-03,13,Friday,False,27,0,0,0,1.2784690727836892,1,0,1,0,,0,,0,2026-07-03 13:31:57,5.466666666666667,0,1
7646,2026-07-03 13:38:12,GATE-01,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,491.4,1,1,Not Applicable,No,No,ONLINE,92.3,-50.8,82.637,SYNCED,Unknown Fingerprint,2026-07-03,13,Friday,False,27,0,0,0,1.0849047418289348,1,0,1,0,,0,,0,2026-07-03 13:37:25,0.7833333333333333,1,2
7655,2026-07-03 13:56:28,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,661.6,1,1,Not Applicable,No,No,ONLINE,92.5,-61.2,82.941,SYNCED,Unknown Fingerprint,2026-07-03,13,Friday,False,27,0,0,0,2.9347113469547974,1,0,1,0,,0,,0,2026-07-03 13:38:12,18.266666666666666,0,1
7660,2026-07-03 14:00:52,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,587.6,1,1,Not Applicable,No,No,ONLINE,96.1,-61.8,83.015,SYNCED,Unknown Fingerprint,2026-07-03,14,Friday,False,27,0,0,0,2.1846383464121906,1,0,1,0,,0,,0,2026-07-03 13:56:28,4.4,0,1
7664,2026-07-03 14:01:38,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,546.3,1,1,Not Applicable,No,No,ONLINE,94.4,-53.3,83.027,SYNCED,Unknown Fingerprint,2026-07-03,14,Friday,False,27,0,0,0,1.60507924259096,1,0,1,0,,0,,0,2026-07-03 14:00:52,0.7666666666666667,1,2
7666,2026-07-03 14:03:51,GATE-01,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,729.6,1,1,Not Applicable,No,No,ONLINE,92.6,-53.5,83.064,SYNCED,Unknown Fingerprint,2026-07-03,14,Friday,False,27,0,0,0,3.341836728741767,1,0,1,0,,0,,0,2026-07-03 14:01:38,2.216666666666667,0,1
7680,2026-07-03 14:48:44,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,405.5,1,1,Not Applicable,No,No,ONLINE,94.0,-59.7,83.812,SYNCED,Unknown Fingerprint,2026-07-03,14,Friday,False,27,0,0,0,0.3388505977796398,1,0,1,0,,0,,0,2026-07-03 14:03:51,44.88333333333333,0,1
7681,2026-07-03 14:48:49,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,541.3,2,2,Not Applicable,No,No,ONLINE,95.9,-56.6,83.814,SYNCED,Unknown Fingerprint,2026-07-03,14,Friday,False,27,0,1,0,1.7153359149916125,1,0,1,0,,0,,0,2026-07-03 14:48:44,0.08333333333333333,1,3
7683,2026-07-03 18:29:17,GATE-01,UNVERIFIED,Unknown,Unknown,09:30:00,18:30:00,Check-In/Out Attempt,0,No,566.8,1,1,Not Applicable,No,No,ONLINE,94.7,-50.2,87.488,SYNCED,Unknown Fingerprint,2026-07-03,18,Friday,False,27,0,0,0,1.7993156226569258,1,0,1,0,,0,,0,2026-07-03 14:48:49,220.46666666666667,0,1
7694,2026-07-03 21:41:33,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,441.6,1,1,Not Applicable,No,No,ONLINE,93.0,-55.0,90.693,SYNCED,Unknown Fingerprint,2026-07-03,21,Friday,False,27,0,0,0,0.7047645885848848,1,0,1,0,,0,,0,2026-07-03 18:29:17,192.26666666666668,0,1
7703,2026-07-03 21:53:37,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,751.2,1,1,Not Applicable,No,No,ONLINE,92.9,-57.3,90.894,FAILED,Sync Failure,2026-07-03,21,Friday,False,27,0,0,0,3.842907844909089,1,0,1,1,,0,,0,2026-07-03 21:41:33,12.066666666666666,0,2
7705,2026-07-03 21:53:42,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,648.3,2,2,Not Applicable,No,No,ONLINE,92.8,-55.2,90.895,SYNCED,Unknown Fingerprint,2026-07-03,21,Friday,False,27,0,1,0,2.7999009292897066,1,0,1,0,,0,,0,2026-07-03 21:53:37,0.08333333333333333,1,3
7707,2026-07-03 21:54:02,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,200.0,1,1,Not Applicable,No,No,ONLINE,93.2,-57.0,90.901,SYNCED,Unknown Fingerprint,2026-07-03,21,Friday,False,27,0,0,0,-1.7441223969704376,1,0,1,0,,0,,0,2026-07-03 21:53:42,0.3333333333333333,1,2
7718,2026-07-03 22:11:23,GATE-03,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,400.5,1,1,Not Applicable,No,No,ONLINE,92.2,-69.9,91.19,SYNCED,Unknown Fingerprint,2026-07-03,22,Friday,False,27,0,0,0,0.21697762346221142,1,0,1,0,,0,,0,2026-07-03 21:54:02,17.35,0,1
7730,2026-07-04 05:28:31,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,525.8,1,1,Not Applicable,No,No,ONLINE,92.7,-58.4,98.475,SYNCED,Unknown Fingerprint,2026-07-04,5,Saturday,True,27,0,0,0,1.5582260297428234,1,0,1,0,,0,,0,2026-07-03 22:11:23,437.1333333333333,0,1
7732,2026-07-04 05:33:30,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,375.1,1,1,Not Applicable,No,No,ONLINE,90.6,-54.4,98.558,SYNCED,Unknown Fingerprint,2026-07-04,5,Saturday,True,27,0,0,0,0.030712500259433912,1,0,1,0,,0,,0,2026-07-04 05:28:31,4.983333333333333,0,1
7735,2026-07-04 05:37:06,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,412.1,1,1,Not Applicable,No,No,ONLINE,93.0,-55.8,98.618,SYNCED,Unknown Fingerprint,2026-07-04,5,Saturday,True,27,0,0,0,0.40574900053073737,1,0,1,0,,0,,0,2026-07-04 05:33:30,3.6,0,1
7736,2026-07-04 05:37:09,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,344.9,2,2,Not Applicable,No,No,ONLINE,91.2,-58.7,98.619,SYNCED,Unknown Fingerprint,2026-07-04,5,Saturday,True,27,0,1,0,-0.2753983729349818,1,0,1,0,,0,,0,2026-07-04 05:37:06,0.05,1,3
7750,2026-07-04 05:52:16,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,641.7,1,1,Not Applicable,No,No,ONLINE,89.8,-59.2,98.871,SYNCED,Unknown Fingerprint,2026-07-04,5,Saturday,True,27,0,0,0,2.73300252653861,0,0,1,0,,0,,0,2026-07-04 05:37:09,15.116666666666667,0,1
7753,2026-07-04 05:53:55,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,563.0,1,1,Not Applicable,No,No,ONLINE,91.7,-63.0,98.899,SYNCED,Unknown Fingerprint,2026-07-04,5,Saturday,True,27,0,0,0,1.9352897543399181,1,0,1,0,,0,,0,2026-07-04 05:52:16,1.65,1,2
7756,2026-07-04 05:57:02,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,519.7,1,1,Not Applicable,No,No,ONLINE,93.8,-51.4,98.951,SYNCED,Unknown Fingerprint,2026-07-04,5,Saturday,True,27,0,0,0,1.496395687806204,1,0,1,0,,0,,0,2026-07-04 05:53:55,3.1166666666666667,0,1
7762,2026-07-04 06:07:49,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,530.5,1,1,Not Applicable,No,No,ONLINE,92.9,-62.7,99.13,SYNCED,Unknown Fingerprint,2026-07-04,6,Saturday,True,27,0,0,0,1.6058658013989082,1,0,1,0,,0,,0,2026-07-04 05:57:02,10.783333333333333,0,1
7766,2026-07-04 06:21:47,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,345.4,1,1,Not Applicable,No,No,ONLINE,89.9,-65.8,99.363,SYNCED,Unknown Fingerprint,2026-07-04,6,Saturday,True,27,0,0,0,-0.27033031212050473,0,0,1,0,,0,,0,2026-07-04 06:07:49,13.966666666666667,0,1
7767,2026-07-04 06:21:51,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,605.2,2,2,Not Applicable,No,No,ONLINE,93.3,-62.3,99.364,SYNCED,Unknown Fingerprint,2026-07-04,6,Saturday,True,27,0,1,0,2.3630340870817834,1,0,1,0,,0,,0,2026-07-04 06:21:47,0.06666666666666667,1,3
7769,2026-07-04 06:22:02,GATE-03,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,514.0,1,1,Not Applicable,No,No,ONLINE,90.0,-69.0,99.367,SYNCED,Unknown Fingerprint,2026-07-04,6,Saturday,True,27,0,0,0,1.3432581759361595,1,0,1,0,,0,,0,2026-07-04 06:21:51,0.18333333333333332,1,2
